ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,PUMS Industry,ID PUMS Industry,Slug PUMS Industry,ID Industry Sector,Industry Sector,Slug Industry Sector
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434031","Court, municipal, & license clerks",2018,"2018","true","true",64560,6236.813116322656,41739.55147149938,2257.6009856103396,672,"court-municipal-license-clerks","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","5371XX","Miscellaneous material moving workers, including mine shuttle car operators, & tank car, truck, & ship loaders",2018,"2018","true","true",1093,811.6770230050191,44171.030192131744,17978.063462041904,8,"miscellaneous-material-moving-workers-including-mine-shuttle-car-operators-tank-car-truck-ship-loaders","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","5370XX","Conveyor operators & tenders, & hoist & winch operators",2018,"2018","true","true",405,494.08501449015205,80152.23456790124,77431.32393611645,5,"conveyor-operators-tenders-hoist-winch-operators","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472211","Sheet metal workers",2018,"2018","true","true",2617,1255.9513553643767,54700.0385938097,6642.410323636657,18,"sheet-metal-workers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","1110XX","Chief executives & legislators",2018,"2018","true","true",45275,5223.218811268387,74616.47357261182,8169.070893749294,641,"chief-executives-legislators","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537081","Refuse & recyclable material collectors",2018,"2018","true","true",2542,1237.8238311051725,30552.80605822187,8558.414588853208,36,"refuse-recyclable-material-collectors","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472152","Plumbers, pipefitters, and steamfitters",2018,"2018","true","true",3614,1475.9226024460709,57342.469839513,8748.668781883998,37,"plumbers-pipefitters-and-steamfitters","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112021","Marketing managers",2018,"2018","true","true",2946,1332.5602401878273,63975.287847929394,17052.49214913422,29,"marketing-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112022","Sales managers",2018,"2018","true","true",2807,1300.7441697707893,109279.85358033488,15490.448033250548,25,"sales-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112030","Public relations and fundraising managers",2018,"2018","true","true",9068,2337.8537717464646,84756.07763564182,9095.42643694479,92,"public-relations-and-fundraising-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472151","Pipelayers",2018,"2018","true","true",423,504.94529277213627,58314.87234042553,25854.241166370473,5,"pipelayers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113012","Administrative services managers",2018,"2018","true","true",5890,1884.1863407604617,76044.31799660441,12623.02512293473,59,"administrative-services-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113013","Facilities managers",2018,"2018","true","true",9849,2436.444494273436,83575.19484211595,8251.725897646536,102,"facilities-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472140","Painters & paperhangers",2018,"2018","true","true",3262,1402.2065747779798,53440.52544451257,10720.42378032769,28,"painters-paperhangers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113021","Computer & information systems managers",2018,"2018","true","true",39744,4893.8743303555975,106635.51104569243,6723.484231082435,392,"computer-information-systems-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472221","Structural iron & steel workers",2018,"2018","true","true",593,597.8624039229832,42153.71838111299,16873.01790822109,6,"structural-iron-steel-workers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113031","Financial managers",2018,"2018","true","true",46590,5298.506054176369,82339.33011375832,5987.732610216344,523,"financial-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472111","Electricians",2018,"2018","true","true",14810,2987.6572745658846,60313.90627954085,6328.690822815852,132,"electricians","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113051","Industrial production managers",2018,"2018","true","true",2618,1256.1912883810337,75802.33498854087,16869.19341707936,26,"industrial-production-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537065","Stockers and order fillers",2018,"2018","true","true",12592,2754.887233469101,43034.7959021601,4790.680401378247,125,"stockers-and-order-fillers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113061","Purchasing managers",2018,"2018","true","true",27558,4075.2905455733758,85838.30397706655,6343.228686988466,269,"purchasing-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537064","Packers & packagers, hand",2018,"2018","true","true",761,677.2764608895825,37383.41392904073,13234.41244930796,9,"packers-packagers-hand","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472XXX","Brickmasons, blockmasons, stonemasons, & reinforcing iron & rebar workers",2018,"2018","true","true",857,718.7269417788784,80031.11435239206,17849.05007640173,7,"brickmasons-blockmasons-stonemasons-reinforcing-iron-rebar-workers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113071","Transportation, storage, & distribution managers",2018,"2018","true","true",10123,2470.1007849304256,73750.07952188086,8688.44229150425,97,"transportation-storage-distribution-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","473010","Helpers, construction trades",2018,"2018","true","true",514,556.615853329569,22962.219844357976,6789.674792010265,5,"helpers-construction-trades","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113111","Compensation & benefits managers",2018,"2018","true","true",1511,954.3436676671647,69544.38385175381,17643.570941409333,13,"compensation-benefits-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472070","Construction equipment operators",2018,"2018","true","true",9507,2393.7715273254635,46926.23403807721,6136.638047707503,93,"construction-equipment-operators","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113121","Human resources managers",2018,"2018","true","true",26504,3996.6118490823187,79786.25192423785,7720.700523595276,269,"human-resources-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537062","Laborers & freight, stock, & material movers, hand",2018,"2018","true","true",30509,4287.897829407091,38022.08400799764,4419.39066401183,306,"laborers-freight-stock-material-movers-hand","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472061","Construction laborers",2018,"2018","true","true",3477,1447.6782642073638,51335.49410411274,12268.329151669162,36,"construction-laborers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113131","Training & development managers",2018,"2018","true","true",4355,1620.1771875428494,77517.04247990815,10221.749399013393,47,"training-development-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472031","Carpenters",2018,"2018","true","true",3594,1471.8331319298486,51741.06900389538,12913.46902012072,45,"carpenters","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119021","Construction managers",2018,"2018","true","true",2827,1305.369787560388,82946.12698974178,17948.81361283248,27,"construction-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119030","Education administrators",2018,"2018","true","true",3005,1345.837521849732,77106.62762063228,10040.585596209407,35,"education-administrators","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537061","Cleaners of vehicles & equipment",2018,"2018","true","true",1474,942.5868128475263,35524.31139755766,8174.366369176487,17,"cleaners-of-vehicles-equipment","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","471011","Firstline supervisors of construction trades & extraction workers",2018,"2018","true","true",4951,1727.48398854253,63072.17531811755,10193.0046896733,52,"firstline-supervisors-of-construction-trades-extraction-workers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119041","Architectural & engineering managers",2018,"2018","true","true",5677,1849.8050476351432,107158.98379425753,16293.85406585415,58,"architectural-engineering-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119051","Food service managers",2018,"2018","true","true",2478,1222.142397496009,52203.93260694108,13063.461661354171,25,"food-service-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119070","Entertainment and recreation managers",2018,"2018","true","true",453,522.5444046223198,63364.41059602649,20479.440635089617,8,"entertainment-and-recreation-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","450000","Farming, Fishing, & Forestry Occupations","450000","Farming, Fishing, & Forestry Occupations","454020","Logging workers",2018,"2018","true","true",252,389.7397148043283,71877.62698412698,59189.45738883228,5,"logging-workers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119111","Medical & health services managers",2018,"2018","true","true",13332,2834.673518553994,100913.90766576657,17221.991934271395,145,"medical-health-services-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119121","Natural sciences managers",2018,"2018","true","true",2444,1213.729226029083,67739.96153846153,21341.84123171891,30,"natural-sciences-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537051","Industrial truck & tractor operators",2018,"2018","true","true",1683,1007.1968809289625,41012.249554367205,21673.88461580598,15,"industrial-truck-tractor-operators","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","474011","Construction & building inspectors",2018,"2018","true","true",22632,3693.2044665784892,56750.96743548957,4031.2259758235255,263,"construction-building-inspectors","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119141","Property, real estate, & community association managers",2018,"2018","true","true",8215,2225.187494435819,65225.03530127815,8825.601338873428,77,"property-real-estate-community-association-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","450000","Farming, Fishing, & Forestry Occupations","450000","Farming, Fishing, & Forestry Occupations","454011","Forest & conservation workers",2018,"2018","true","true",2415,1206.5069238237506,49199.17888198758,11940.532405243383,27,"forest-conservation-workers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119151","Social & community service managers",2018,"2018","true","true",8248,2229.6521047739625,76876.51030552862,9734.946062344558,86,"social-community-service-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","450000","Farming, Fishing, & Forestry Occupations","450000","Farming, Fishing, & Forestry Occupations","453031","Fishing and hunting workers",2018,"2018","true","true",471,532.8249196352562,24756.350318471337,20914.453007641867,8,"fishing-and-hunting-workers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119161","Emergency management directors",2018,"2018","true","true",5439,1810.6161432502925,75020.86835815407,12279.499974157408,65,"emergency-management-directors","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","1191XX","Other managers",2018,"2018","true","true",434897,16167.221536642503,85610.1561174255,1796.5406307820422,4809,"other-managers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","450000","Farming, Fishing, & Forestry Occupations","450000","Farming, Fishing, & Forestry Occupations","4520XX","Miscellaneous agricultural workers, including animal breeders",2018,"2018","true","true",2676,1270.029844157042,29864.783632286995,11873.81558625037,20,"miscellaneous-agricultural-workers-including-animal-breeders","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","537021","Crane & tower operators",2018,"2018","true","true",805,696.5808479277069,49800.32546583851,19908.842709364864,9,"crane-tower-operators","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131023","Purchasing agents, except wholesale, retail, & farm products",2018,"2018","true","true",30798,4308.1545986319015,72958.34372361841,6760.584003530737,282,"purchasing-agents-except-wholesale-retail-farm-products","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131030","Claims adjusters, appraisers, examiners, & investigators",2018,"2018","true","true",18837,3369.4053918545565,61238.3502680894,5423.897395854425,176,"claims-adjusters-appraisers-examiners-investigators","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","474041","Hazardous materials removal workers",2018,"2018","true","true",1985,1093.8357946480987,53751.815617128465,13095.449243586188,17,"hazardous-materials-removal-workers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","450000","Farming, Fishing, & Forestry Occupations","450000","Farming, Fishing, & Forestry Occupations","452011","Agricultural inspectors",2018,"2018","true","true",9757,2425.0390668073655,49892.41693143384,6462.635371566869,121,"agricultural-inspectors","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131041","Compliance officers",2018,"2018","true","true",90526,7384.649757277533,63742.61618761461,2613.8218529733535,933,"compliance-officers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","5360XX","Miscellaneous transportation workers, including bridge & lock tenders & traffic technicians",2018,"2018","true","true",4719,1686.5254269069449,46080.07098961644,8179.713771144515,45,"miscellaneous-transportation-workers-including-bridge-lock-tenders-traffic-technicians","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131051","Cost estimators",2018,"2018","true","true",1607,984.193206547853,85614.19850653391,18855.78450116518,12,"cost-estimators","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439XXX","Miscellaneous office & administrative support workers, including desktop publishers",2018,"2018","true","true",57997,5911.439794313957,44109.25278893736,2774.9612678011754,606,"miscellaneous-office-administrative-support-workers-including-desktop-publishers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131070","Human resources workers",2018,"2018","true","true",94827,7557.932198289296,64949.381779451,2620.9998974362243,816,"human-resources-workers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131081","Logisticians",2018,"2018","true","true",21819,3626.2729220788865,74525.87047985701,7997.6262551654745,166,"logisticians","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131082","Project management specialists",2018,"2018","true","true",36542,4692.64644120814,93444.05150238083,6438.1412855870585,415,"project-management-specialists","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439111","Statistical assistants",2018,"2018","true","true",3964,1545.737787979876,50110.17179616549,14309.168309843273,44,"statistical-assistants","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131111","Management analysts",2018,"2018","true","true",29677,4229.038600053333,82314.16440341005,5209.192446427166,300,"management-analysts","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","536051","Transportation inspectors",2018,"2018","true","true",5767,1864.4097183697477,74150.42760534074,10446.974252839764,65,"transportation-inspectors","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131121","Meeting, convention, & event planners",2018,"2018","true","true",3040,1353.6523296686648,36658.20855263158,13762.904679734156,29,"meeting-convention-event-planners","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","474051","Highway maintenance workers",2018,"2018","true","true",5536,1826.6896101465995,40743.885115606936,5494.552379169934,54,"highway-maintenance-workers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131131","Fundraisers",2018,"2018","true","true",830,707.3145620037736,77206.04819277108,54209.79691675553,10,"fundraisers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131141","Compensation, benefits, & job analysis specialists",2018,"2018","true","true",7383,2109.504564052654,59186.039279425706,8205.675599941598,86,"compensation-benefits-job-analysis-specialists","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","4740XX","Other construction and related workers",2018,"2018","true","true",974,766.2188330907952,51011.618069815195,20036.236486036556,6,"other-construction-and-related-workers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439071","Office machine operators, except computer",2018,"2018","true","true",845,713.6773040788903,34719.85325443787,9037.924353927807,12,"office-machine-operators-except-computer","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131151","Training & development specialists",2018,"2018","true","true",18152,3307.5821086842143,83011.90243499339,14127.5923816916,180,"training-development-specialists","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131161","Market research analysts & marketing specialists",2018,"2018","true","true",2462,1218.1904963194652,67011.30544272948,18890.87623185144,21,"market-research-analysts-marketing-specialists","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439061","Office clerks, general",2018,"2018","true","true",211626,11286.302389077622,40270.2502055513,1516.839767536281,2147,"office-clerks-general","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131199","Business operations specialists, all other",2018,"2018","true","true",44356,5169.952021937215,66303.87900171342,4401.3012206425,451,"business-operations-specialists-all-other","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439051","Mail clerks & mail machine operators, except postal service",2018,"2018","true","true",5977,1898.0502467645272,27962.294964028777,5408.223148538723,55,"mail-clerks-mail-machine-operators-except-postal-service","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132011","Accountants & auditors",2018,"2018","true","true",147150,9413.281851545482,69974.38500849473,2465.1234422020784,1574,"accountants-auditors","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132020","Property appraisers and assessors",2018,"2018","true","true",24039,3806.256395924166,59041.468488705854,7746.581057904085,276,"property-appraisers-and-assessors","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","536030","Transportation service attendants",2018,"2018","true","true",1983,1093.2846123089491,45291.004538577916,15637.432258052442,17,"transportation-service-attendants","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132031","Budget analysts",2018,"2018","true","true",21688,3615.37215204058,82780.9985245297,5146.299613352303,212,"budget-analysts","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","536021","Parking lot attendants",2018,"2018","true","true",1287,880.7692884598517,27889.923853923854,12578.004960418233,14,"parking-lot-attendants","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439041","Insurance claims & policy processing clerks",2018,"2018","true","true",3646,1482.4422882412787,73408.52111903456,22838.878760314576,37,"insurance-claims-policy-processing-clerks","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132051","Financial analysts",2018,"2018","true","true",13849,2889.108491476918,77299.95299299588,8435.753683783734,128,"financial-analysts","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132052","Personal financial advisors",2018,"2018","true","true",2304,1178.454040022562,91909.26866319444,27455.12528914664,29,"personal-financial-advisors","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","475032","Explosives workers, ordnance handling experts, and blasters",2018,"2018","true","true",1417,924.1822554060867,65624.66407904023,18724.39304554873,17,"explosives-workers-ordnance-handling-experts-and-blasters","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132053","Insurance underwriters",2018,"2018","true","true",633,617.6972875607222,73425.68246445498,26498.44266679112,5,"insurance-underwriters","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439022","Word processors & typists",2018,"2018","true","true",41027,4972.216639330444,38480.24881175811,2666.769910712651,463,"word-processors-typists","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132061","Financial examiners",2018,"2018","true","true",4770,1695.6141026223465,104608.91320754717,19415.85184273173,46,"financial-examiners","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","5350XX","Sailors & marine oilers, & ship engineers",2018,"2018","true","true",1164,837.6248596402189,45186.739690721646,35322.58798136565,14,"sailors-marine-oilers-ship-engineers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439021","Data entry keyers",2018,"2018","true","true",29778,4236.2274188825395,32591.55611525287,2432.240059575828,308,"data-entry-keyers","Public Administration","92","public-administration-92","92","Public Administration","public-administration"
