ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,PUMS Industry,ID PUMS Industry,Slug PUMS Industry,ID Industry Sector,Industry Sector,Slug Industry Sector
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","271024","Graphic designers",2018,"2018","true","true",27697,4085.553412712413,54701.533054121384,8405.46697684041,265,"graphic-designers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439051","Mail clerks & mail machine operators, except postal service",2018,"2018","true","true",2782,1294.9389104523787,31697.116462976275,11059.926764689488,22,"mail-clerks-mail-machine-operators-except-postal-service","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439022","Word processors & typists",2018,"2018","true","true",6128,1921.8754374975517,36400.11276109661,18004.81217415302,72,"word-processors-typists","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","111021","General & operations managers",2018,"2018","true","true",27126,4043.22802968338,103814.81390547813,13100.335432206644,297,"general-operations-managers","Information","51","information-51","51","Information","information"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537065","Stockers and order fillers",2018,"2018","true","true",5210,1772.0911351421519,45153.093090211136,14928.676083452268,56,"stockers-and-order-fillers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439061","Office clerks, general",2018,"2018","true","true",18937,3378.336006406145,34649.1791202408,5689.8297290059945,188,"office-clerks-general","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439021","Data entry keyers",2018,"2018","true","true",21068,3563.328091882706,30022.706996392633,3031.87367032164,203,"data-entry-keyers","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","1110XX","Chief executives & legislators",2018,"2018","true","true",36051,4661.020885391903,222257.30176694127,24032.445371460166,382,"chief-executives-legislators","Information","51","information-51","51","Information","information"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537064","Packers & packagers, hand",2018,"2018","true","true",3241,1397.6858447048264,15261.993829065103,4098.458805082656,31,"packers-packagers-hand","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","436014","Secretaries and administrative assistants, except legal, medical, and executive",2018,"2018","true","true",27037,4036.590896505258,38513.83345045678,4190.416626968589,293,"secretaries-and-administrative-assistants-except-legal-medical-and-executive","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","436012","Legal secretaries and administrative assistants",2018,"2018","true","true",672,636.4413952184605,68610.18601190476,16567.87401442272,7,"legal-secretaries-and-administrative-assistants","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112011","Advertising & promotions managers",2018,"2018","true","true",7335,2102.6363296375607,68172.9477845944,15490.119321950526,77,"advertising-promotions-managers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","436011","Executive secretaries and executive administrative assistants",2018,"2018","true","true",9501,2393.016084866376,67941.08567519208,8483.915571940586,84,"executive-secretaries-and-executive-administrative-assistants","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","435111","Weighers, measurers, checkers, & samplers, recordkeeping",2018,"2018","true","true",974,766.2188330907952,69467.8747433265,17164.05540070653,11,"weighers-measurers-checkers-samplers-recordkeeping","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439071","Office machine operators, except computer",2018,"2018","true","true",1430,928.411904212719,34638.28321678322,13013.413952017825,11,"office-machine-operators-except-computer","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112021","Marketing managers",2018,"2018","true","true",38322,4805.550826727157,113920.36501226449,12550.791039851318,383,"marketing-managers","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112022","Sales managers",2018,"2018","true","true",30173,4264.225634664615,124126.07321114904,16909.415912414137,284,"sales-managers","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112030","Public relations and fundraising managers",2018,"2018","true","true",2284,1173.3281523169583,106828.06304728547,31306.53808497688,24,"public-relations-and-fundraising-managers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","435071","Shipping, receiving, & traffic clerks",2018,"2018","true","true",4196,1590.326896157556,33428.7254528122,6060.196555945955,37,"shipping-receiving-traffic-clerks","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","435061","Production, planning, & expediting clerks",2018,"2018","true","true",15355,3042.127177132327,49497.34685770107,11951.08201894918,152,"production-planning-expediting-clerks","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","435032","Dispatchers, except police, fire, and ambulance",2018,"2018","true","true",6334,1953.9101472035302,41408.97284496369,5824.484510104991,51,"dispatchers-except-police-fire-and-ambulance","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439081","Proofreaders & copy markers",2018,"2018","true","true",1138,828.217183476206,20166.505272407732,12045.9353769915,14,"proofreaders-copy-markers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","435021","Couriers & messengers",2018,"2018","true","true",3361,1423.3251823326214,35070.293662600416,37188.039604323385,31,"couriers-messengers","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113012","Administrative services managers",2018,"2018","true","true",977,767.397926627193,77515.91811668372,28933.299510890367,12,"administrative-services-managers","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113013","Facilities managers",2018,"2018","true","true",1423,926.1368014066653,78061.4413211525,30131.12964227641,15,"facilities-managers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434YYY","Other information and records clerks",2018,"2018","true","true",2483,1223.3747484293847,39782.84655658478,18746.685276204178,27,"other-information-and-records-clerks","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434XXX","Correspondence clerks & order clerks",2018,"2018","true","true",4255,1601.4683523114597,44655.3642773208,15488.495133324419,43,"correspondence-clerks-order-clerks","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113021","Computer & information systems managers",2018,"2018","true","true",37277,4739.593407642547,131768.60919601898,12793.19383261857,374,"computer-information-systems-managers","Information","51","information-51","51","Information","information"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537062","Laborers & freight, stock, & material movers, hand",2018,"2018","true","true",17700,3266.146663083667,47436.26937853108,9866.08609209017,165,"laborers-freight-stock-material-movers-hand","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434181","Reservation & transportation ticket agents & travel clerks",2018,"2018","true","true",417,501.3513404789295,68229.77697841727,39559.48214454625,5,"reservation-transportation-ticket-agents-travel-clerks","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434171","Receptionists & information clerks",2018,"2018","true","true",15030,3009.7638243008914,27650.235595475715,3513.9168646581156,153,"receptionists-information-clerks","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113031","Financial managers",2018,"2018","true","true",13490,2851.419658310253,116832.54788732395,18057.44964075204,144,"financial-managers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439111","Statistical assistants",2018,"2018","true","true",2541,1237.5803368978843,51626.76190476191,13378.493755348098,26,"statistical-assistants","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434161","Human resources assistants, except payroll & timekeeping",2018,"2018","true","true",466,529.9892249179164,27892.776824034336,25254.603605817225,6,"human-resources-assistants-except-payroll-timekeeping","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434121","Library assistants, clerical",2018,"2018","true","true",62740,6148.311627744166,18646.365492508765,1535.0930927133772,693,"library-assistants-clerical","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113051","Industrial production managers",2018,"2018","true","true",4198,1590.70585058816,94712.07074797523,19673.866018318367,47,"industrial-production-managers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434071","File clerks",2018,"2018","true","true",4512,1649.1218682129704,27067.025265957447,9601.784528530756,44,"file-clerks","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","439XXX","Miscellaneous office & administrative support workers, including desktop publishers",2018,"2018","true","true",15756,3081.590021217281,41821.120906321405,5909.519292756874,148,"miscellaneous-office-administrative-support-workers-including-desktop-publishers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434051","Customer service representatives",2018,"2018","true","true",151020,9536.138186861563,40460.491146867964,2688.5060974504427,1268,"customer-service-representatives","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113061","Purchasing managers",2018,"2018","true","true",4086,1569.3434716598251,90207.28879099364,17548.5690577186,45,"purchasing-managers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434041","Credit authorizers, checkers, & clerks",2018,"2018","true","true",637,619.6458559966527,136537.49136577707,69583.47471365836,6,"credit-authorizers-checkers-clerks","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","4330XX","Other financial clerks",2018,"2018","true","true",3875,1528.287228524842,111033.10580645161,38171.891387028474,37,"other-financial-clerks","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113071","Transportation, storage, & distribution managers",2018,"2018","true","true",3730,1499.4215797308725,50658.38203753351,8024.617014874623,35,"transportation-storage-distribution-managers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","433061","Procurement clerks",2018,"2018","true","true",1447,933.9140789527136,69828.4975812025,36935.398224980745,12,"procurement-clerks","Information","51","information-51","51","Information","information"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","471011","Firstline supervisors of construction trades & extraction workers",2018,"2018","true","true",2641,1261.6971538063333,66094.51041272245,12457.010445374333,29,"firstline-supervisors-of-construction-trades-extraction-workers","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113111","Compensation & benefits managers",2018,"2018","true","true",763,678.1658545842517,106422.9882044561,36764.67040712139,7,"compensation-benefits-managers","Information","51","information-51","51","Information","information"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537061","Cleaners of vehicles & equipment",2018,"2018","true","true",652,626.8990468425558,21657.90337423313,3281.29583497606,5,"cleaners-of-vehicles-equipment","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","433051","Payroll & timekeeping clerks",2018,"2018","true","true",4060,1564.3426230056807,48077.74261083744,7916.437014699511,40,"payroll-timekeeping-clerks","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","433031","Bookkeeping, accounting, & auditing clerks",2018,"2018","true","true",20348,3501.9187632405574,41043.14881069393,4079.5740658825835,214,"bookkeeping-accounting-auditing-clerks","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113121","Human resources managers",2018,"2018","true","true",12837,2781.556485682856,143800.1113967438,28745.187410630493,145,"human-resources-managers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","433021","Billing & posting clerks",2018,"2018","true","true",10708,2540.46599899717,42914.45134478894,12542.76022442513,97,"billing-posting-clerks","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","433011","Bill & account collectors",2018,"2018","true","true",2762,1290.2758958702498,38815.1509775525,10437.084174201254,30,"bill-account-collectors","Information","51","information-51","51","Information","information"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472031","Carpenters",2018,"2018","true","true",3074,1361.200893277953,51961.49609629148,15292.615230743517,26,"carpenters","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113131","Training & development managers",2018,"2018","true","true",1735,1022.638121697671,100758.24899135447,34071.88626641277,18,"training-development-managers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","432099","Communications equipment operators, all other",2018,"2018","true","true",3855,1524.3382612787632,48280.18261997406,17038.887386261493,32,"communications-equipment-operators-all-other","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","432021","Telephone operators",2018,"2018","true","true",3521,1456.8091385881132,35090.93552967907,9374.622564665673,29,"telephone-operators","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","432011","Switchboard operators, including answering service",2018,"2018","true","true",730,663.338384004117,37363.572602739725,14295.059317743595,8,"switchboard-operators-including-answering-service","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119021","Construction managers",2018,"2018","true","true",3144,1376.6117142587198,83515.41380407124,18333.280300649993,33,"construction-managers","Information","51","information-51","51","Information","information"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537051","Industrial truck & tractor operators",2018,"2018","true","true",2421,1208.004736192399,36763.746385791,11620.21811526779,22,"industrial-truck-tractor-operators","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","431011","Firstline supervisors of office & administrative support workers",2018,"2018","true","true",22665,3695.8956314580914,72353.63639973527,14322.747180812465,234,"firstline-supervisors-of-office-administrative-support-workers","Information","51","information-51","51","Information","information"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472061","Construction laborers",2018,"2018","true","true",2643,1262.1747895808523,61546.92622020431,18815.722852320105,19,"construction-laborers","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119030","Education administrators",2018,"2018","true","true",8791,2301.8717871828344,68822.10795131384,11375.975980037545,117,"education-administrators","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","419099","Other Sales Workers",2018,"2018","true","true",12122,2702.989081994678,115274.11178023428,26371.96764516586,115,"other-sales-workers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","419091","Doortodoor sales workers, news & street vendors, & related workers",2018,"2018","true","true",15432,3049.744459555708,27861.822187662,11482.690827393206,150,"doortodoor-sales-workers-news-street-vendors-related-workers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","419041","Telemarketers",2018,"2018","true","true",2830,1306.0622171472837,37919.29081272085,13639.069036969877,19,"telemarketers","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119041","Architectural & engineering managers",2018,"2018","true","true",8979,2326.3534694028276,225963.05512863348,42664.095149257955,96,"architectural-engineering-managers","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119070","Entertainment and recreation managers",2018,"2018","true","true",2424,1208.752946333005,41950.82714521452,45472.19429091017,17,"entertainment-and-recreation-managers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","419031","Sales engineers",2018,"2018","true","true",2629,1258.8275330889746,117634.47280334728,20469.929212203122,30,"sales-engineers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","419010","Models, demonstrators, & product promoters",2018,"2018","true","true",614,608.3563596090312,72517.28664495113,43416.87228548268,6,"models-demonstrators-product-promoters","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","414010","Sales representatives, wholesale & manufacturing",2018,"2018","true","true",6420,1967.1294845811838,110490.12741433021,27994.797179875375,63,"sales-representatives-wholesale-manufacturing","Information","51","information-51","51","Information","information"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472111","Electricians",2018,"2018","true","true",3644,1482.0356482253596,60843.87074643249,13103.522553998646,31,"electricians","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119141","Property, real estate, & community association managers",2018,"2018","true","true",1961,1087.2031630848942,131736.5537990821,53457.66890039014,23,"property-real-estate-community-association-managers","Information","51","information-51","51","Information","information"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","533099","Motor vehicle operators, all other",2018,"2018","true","true",945,754.7259632194657,102672.28783068783,49802.608070337556,10,"motor-vehicle-operators-all-other","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","413091","Sales representatives of services, except advertising, insurance, financial services, and travel",2018,"2018","true","true",94974,7563.784329654737,78530.47835197001,6702.510634969988,850,"sales-representatives-of-services-except-advertising-insurance-financial-services-and-travel","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119151","Social & community service managers",2018,"2018","true","true",361,466.4744220246568,110694.18005540167,48825.80807952467,5,"social-community-service-managers","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","1191XX","Other managers",2018,"2018","true","true",159198,9790.665571229842,110698.71374012236,7239.232080740257,1568,"other-managers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","413011","Advertising sales agents",2018,"2018","true","true",71279,6553.17862101152,77164.64550568891,7523.30009851188,710,"advertising-sales-agents","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","412031","Retail salespersons",2018,"2018","true","true",7934,2186.8013477252525,28086.327577514494,6854.386690251242,57,"retail-salespersons","Information","51","information-51","51","Information","information"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472140","Painters & paperhangers",2018,"2018","true","true",1828,1049.687920003919,62438.47702407002,15574.500790401265,19,"painters-paperhangers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","412010","Cashiers",2018,"2018","true","true",29534,4218.839405219528,14193.844078011783,3967.3701588852537,258,"cashiers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","411012","Firstline supervisors of nonretail sales workers",2018,"2018","true","true",79744,6931.191752374258,110631.33675260835,9853.96916770636,789,"firstline-supervisors-of-nonretail-sales-workers","Information","51","information-51","51","Information","information"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","411011","Firstline supervisors of retail sales workers",2018,"2018","true","true",4820,1704.4775167915525,63695.489419087135,12501.632138284655,40,"firstline-supervisors-of-retail-sales-workers","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131011","Agents & business managers of artists, performers, & athletes",2018,"2018","true","true",5031,1741.3842415200593,69035.6849532896,26614.86979101412,49,"agents-business-managers-of-artists-performers-athletes","Information","51","information-51","51","Information","information"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","399099","Personal care & service workers, all other ",2018,"2018","true","true",1890,1067.3403198102756,28779.030687830687,11271.05110273674,8,"personal-care-service-workers-all-other-","Information","51","information-51","51","Information","information"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","491011","Firstline supervisors of mechanics, installers, & repairers",2018,"2018","true","true",21923,3634.9036768063283,71305.99407015463,8318.818012606507,218,"firstline-supervisors-of-mechanics-installers-repairers","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131022","Wholesale & retail buyers, except farm products",2018,"2018","true","true",1505,952.4470098444352,21483.109634551496,19802.359564629438,12,"wholesale-retail-buyers-except-farm-products","Information","51","information-51","51","Information","information"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","533030","Driver/sales workers & truck drivers",2018,"2018","true","true",11678,2653.0292125540145,39015.1055831478,13674.88600063998,111,"driversales-workers-truck-drivers","Information","51","information-51","51","Information","information"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","399011","Childcare workers",2018,"2018","true","true",1195,848.70541990974,21686.97489539749,9188.680490104261,9,"childcare-workers","Information","51","information-51","51","Information","information"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","39509X","Other personal appearance workers",2018,"2018","true","true",1597,981.1262540077068,55791.45522855354,22940.52965505115,18,"other-personal-appearance-workers","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131023","Purchasing agents, except wholesale, retail, & farm products",2018,"2018","true","true",3965,1545.9327424860048,69212.38663303909,19974.780699242525,45,"purchasing-agents-except-wholesale-retail-farm-products","Information","51","information-51","51","Information","information"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","3930XX","Other entertainment attendants and related workers",2018,"2018","true","true",5907,1886.903388709429,45317.69459962756,13043.6999337623,70,"other-entertainment-attendants-and-related-workers","Information","51","information-51","51","Information","information"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","393031","Ushers, lobby attendants, & ticket takers",2018,"2018","true","true",20353,3502.348931675482,8856.358767749227,1365.0697116055946,165,"ushers-lobby-attendants-ticket-takers","Information","51","information-51","51","Information","information"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","492011","Computer, automated teller, & office machine repairers",2018,"2018","true","true",3604,1473.8792856716507,61526.106825749164,12728.819651174945,34,"computer-automated-teller-office-machine-repairers","Information","51","information-51","51","Information","information"
"310000-390000","Service Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","373011","Landscaping and groundskeeping workers",2018,"2018","true","true",964,762.2753489585742,75611.29668049792,49394.30470777288,11,"landscaping-and-groundskeeping-workers","Information","51","information-51","51","Information","information"
"310000-390000","Service Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","37201X","Janitors & building cleaners",2018,"2018","true","true",17163,3216.2250524637666,22604.96981879625,3779.400881090515,170,"janitors-building-cleaners","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131041","Compliance officers",2018,"2018","true","true",3298,1409.9226718861967,112347.79017586415,42074.78307719151,42,"compliance-officers","Information","51","information-51","51","Information","information"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131051","Cost estimators",2018,"2018","true","true",481,538.4515087637964,44805.850311850314,19705.48716073604,5,"cost-estimators","Information","51","information-51","51","Information","information"
"310000-390000","Service Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","372012","Maids & housekeeping cleaners",2018,"2018","true","true",2223,1157.5540031677456,15285.142150247413,5571.9827109165535,13,"maids-housekeeping-cleaners","Information","51","information-51","51","Information","information"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","492020","Radio & telecommunications equipment installers & repairers",2018,"2018","true","true",95371,7579.566428780494,61649.85607784337,2585.7676233028983,872,"radio-telecommunications-equipment-installers-repairers","Information","51","information-51","51","Information","information"
