ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,PUMS Industry,ID PUMS Industry,Slug PUMS Industry,ID Industry Sector,Industry Sector,Slug Industry Sector
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","33909X","Lifeguards & other recreational, & all other protective service workers",2018,"2018","true","true",1752,1027.6358932631697,32765.245433789954,9547.654146653455,13,"lifeguards-other-recreational-all-other-protective-service-workers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","5371XX","Miscellaneous material moving workers, including mine shuttle car operators, & tank car, truck, & ship loaders",2018,"2018","true","true",2644,1262.4135396955342,22097.661119515884,7582.086543880299,28,"miscellaneous-material-moving-workers-including-mine-shuttle-car-operators-tank-car-truck-ship-loaders","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499098","Helpersinstallation, maintenance, & repair workers ",2018,"2018","true","true",3062,1358.541484054875,34215.25114304376,12372.302570632197,21,"helpersinstallation-maintenance-repair-workers-","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","111021","General & operations managers",2018,"2018","true","true",130405,8862.013237808795,89595.1227176872,6022.706068753326,1264,"general-operations-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","4990XX","Miscellaneous installation, maintenance, & repair workers, including wind turbine service technicians",2018,"2018","true","true",21006,3558.0817934933602,34397.23555174712,3393.492864434789,205,"miscellaneous-installation-maintenance-repair-workers-including-wind-turbine-service-technicians","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499096","Riggers",2018,"2018","true","true",528,564.1452723597239,36815.331439393936,10095.998099588773,8,"riggers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499091","Coin, vending, & amusement machine servicers & repairers",2018,"2018","true","true",12574,2752.917668257884,40288.380388102436,5214.6665363463,137,"coin-vending-amusement-machine-servicers-repairers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","1110XX","Chief executives & legislators",2018,"2018","true","true",79335,6913.4036257824,151112.96605533498,13646.564999518463,880,"chief-executives-legislators","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499071","Maintenance & repair workers, general",2018,"2018","true","true",34705,4573.201853089719,40675.99855928541,3030.193145603775,363,"maintenance-repair-workers-general","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","511011","Firstline supervisors of production & operating workers",2018,"2018","true","true",17576,3254.6871652768377,31809.81144742831,3385.7913654901463,153,"firstline-supervisors-of-production-operating-workers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499060","Precision instrument & equipment repairers",2018,"2018","true","true",5056,1745.7053693675068,36199.78401898734,6389.586831477892,54,"precision-instrument-equipment-repairers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112011","Advertising & promotions managers",2018,"2018","true","true",1654,998.4816984398036,61901.209189842804,19361.444901386334,19,"advertising-promotions-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499052","Telecommunications line installers & repairers",2018,"2018","true","true",1207,852.9560237194958,73211.15658657829,43881.02762225864,9,"telecommunications-line-installers-repairers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","512020","Electrical, electronics, & electromechanical assemblers",2018,"2018","true","true",1893,1068.187068702462,27715.08029582673,4706.087673086873,12,"electrical-electronics-electromechanical-assemblers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112021","Marketing managers",2018,"2018","true","true",43532,5121.720005937719,81958.09370118534,10785.720774502073,440,"marketing-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112022","Sales managers",2018,"2018","true","true",63870,6203.409211608982,93551.59505245028,8363.300229971992,583,"sales-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112030","Public relations and fundraising managers",2018,"2018","true","true",1151,832.9343040886451,101480.71850564727,42252.45434409291,14,"public-relations-and-fundraising-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537081","Refuse & recyclable material collectors",2018,"2018","true","true",1309,888.265267106609,20762.933537051184,6216.302476558455,13,"refuse-recyclable-material-collectors","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","49904X","Industrial & refractory machinery mechanics",2018,"2018","true","true",8771,2299.252008664668,42471.02337247748,6348.379517353454,86,"industrial-refractory-machinery-mechanics","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499044","Millwrights",2018,"2018","true","true",673,636.9147597549696,32269.322436849925,16768.02192142961,6,"millwrights","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499031","Home appliance repairers",2018,"2018","true","true",10389,2502.3412897240896,46489.38271248436,9486.196160202187,109,"home-appliance-repairers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499021","Heating, air conditioning, & refrigeration mechanics & installers",2018,"2018","true","true",8516,2265.58424458419,48899.55002348521,5379.820802405171,80,"heating-air-conditioning-refrigeration-mechanics-installers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","5120XX","Other assemblers and fabricators",2018,"2018","true","true",30653,4298.003111307272,24688.65005056601,4144.00534057832,271,"other-assemblers-and-fabricators","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113012","Administrative services managers",2018,"2018","true","true",1197,849.4153310566057,54087.02422723475,17663.112337648934,14,"administrative-services-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113013","Facilities managers",2018,"2018","true","true",2847,1309.9790708758835,75169.16578854935,15223.35543662477,37,"facilities-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493090","Miscellaneous vehicle & mobile equipment mechanics, installers, & repairers",2018,"2018","true","true",50451,5513.6140125337315,27539.25071851896,2990.8817675661153,408,"miscellaneous-vehicle-mobile-equipment-mechanics-installers-repairers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493050","Small engine mechanics",2018,"2018","true","true",13373,2839.0285296697375,32851.54811934495,4405.517988009191,144,"small-engine-mechanics","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493040","Heavy vehicle & mobile equipment service technicians & mechanics",2018,"2018","true","true",19800,3454.447477176215,42279.90070707071,3887.6180723446646,193,"heavy-vehicle-mobile-equipment-service-technicians-mechanics","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113021","Computer & information systems managers",2018,"2018","true","true",23254,3743.6032481452207,123338.90534961727,14855.332188172264,219,"computer-information-systems-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","513011","Bakers",2018,"2018","true","true",56488,5834.058745280642,25871.707353774254,2848.3656903838146,481,"bakers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493031","Bus & truck mechanics & diesel engine specialists",2018,"2018","true","true",22005,3641.6942645859103,53917.36873437855,5586.4478454510945,211,"bus-truck-mechanics-diesel-engine-specialists","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113031","Financial managers",2018,"2018","true","true",49804,5478.157601060294,104080.26993815758,9375.842769820554,454,"financial-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537070","Pumping station operators",2018,"2018","true","true",948,755.9229840848612,23079.802742616033,10735.108379531652,9,"pumping-station-operators","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493023","Automotive service technicians & mechanics",2018,"2018","true","true",248561,12230.097972852445,44275.363922739285,1313.8758725238329,2245,"automotive-service-technicians-mechanics","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493021","Automotive body & related repairers",2018,"2018","true","true",17278,3226.9809160540303,55330.79372612571,5429.96464796626,154,"automotive-body-related-repairers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113051","Industrial production managers",2018,"2018","true","true",5692,1852.2471575740924,62653.465917076595,14359.803973859125,57,"industrial-production-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","513020","Butchers & other meat, poultry, & fish processing workers",2018,"2018","true","true",138560,9134.659320286884,32077.293389145496,1311.7176879251995,1232,"butchers-other-meat-poultry-fish-processing-workers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493011","Aircraft mechanics & service technicians",2018,"2018","true","true",725,661.0627849758898,40020.5475862069,15104.258371349752,7,"aircraft-mechanics-service-technicians","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","49209X","Electrical & electronics repairers, transportation equipment, & industrial & utility",2018,"2018","true","true",1512,954.6594109405348,36796.05952380953,24201.23563438428,14,"electrical-electronics-repairers-transportation-equipment-industrial-utility","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113061","Purchasing managers",2018,"2018","true","true",13847,2888.8998883157237,73083.05791868275,17269.47721512369,135,"purchasing-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","492098","Security & fire alarm systems installers",2018,"2018","true","true",673,636.9147597549696,41694.2867756315,9763.27167943422,5,"security-fire-alarm-systems-installers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","492097","Electronic home entertainment equipment installers & repairers",2018,"2018","true","true",5352,1796.0773558642286,46309.32305680119,19157.992623520466,57,"electronic-home-entertainment-equipment-installers-repairers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113071","Transportation, storage, & distribution managers",2018,"2018","true","true",31530,4359.040903369969,51442.48661592134,5294.811968600771,302,"transportation-storage-distribution-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537065","Stockers and order fillers",2018,"2018","true","true",1194425,26724.674427278267,19460.27117315863,427.4927209237431,10299,"stockers-and-order-fillers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","513091","Food & tobacco roasting, baking, & drying machine operators & tenders",2018,"2018","true","true",978,767.7905554111004,38735.939672801636,14739.796844910405,6,"food-tobacco-roasting-baking-drying-machine-operators-tenders","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","492092","Electric motor, power tool, & related repairers",2018,"2018","true","true",1645,995.7614765624177,44220.852279635255,14944.458057812073,18,"electric-motor-power-tool-related-repairers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113111","Compensation & benefits managers",2018,"2018","true","true",1173,840.8568393652073,70155.02472293265,28887.074471767657,9,"compensation-benefits-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537064","Packers & packagers, hand",2018,"2018","true","true",105871,7985.634747301699,20507.967243154406,2501.4610731436815,863,"packers-packagers-hand","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","492020","Radio & telecommunications equipment installers & repairers",2018,"2018","true","true",8967,2324.7985134227843,37859.65172298427,6386.717174817468,86,"radio-telecommunications-equipment-installers-repairers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","492011","Computer, automated teller, & office machine repairers",2018,"2018","true","true",13948,2899.4155825745033,42484.22533696587,6003.500928059803,128,"computer-automated-teller-office-machine-repairers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113121","Human resources managers",2018,"2018","true","true",44908,5202.0123677348365,72405.65442682819,8408.33578136522,463,"human-resources-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","513092","Food batchmakers",2018,"2018","true","true",22099,3649.463043605813,26118.27304402914,2403.8722548842334,201,"food-batchmakers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","491011","Firstline supervisors of mechanics, installers, & repairers",2018,"2018","true","true",28388,4136.194203016472,60764.269303931236,4084.0834409869667,272,"firstline-supervisors-of-mechanics-installers-repairers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","4750YY","Derrick, rotary drill, & service unit operators, & roustabouts, oil, gas, & mining",2018,"2018","true","true",198,345.4673957895766,14183.363636363636,,6,"derrick-rotary-drill-service-unit-operators-roustabouts-oil-gas-mining","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113131","Training & development managers",2018,"2018","true","true",4508,1648.390734445892,69854.94853593611,20437.85938332385,36,"training-development-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","4740XX","Other construction and related workers",2018,"2018","true","true",2022,1103.9830295167558,30551.83036597428,7351.994399202658,26,"other-construction-and-related-workers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","474041","Hazardous materials removal workers",2018,"2018","true","true",756,675.0478499423817,29458.34259259259,23082.677575458732,5,"hazardous-materials-removal-workers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","474031","Fence erectors",2018,"2018","true","true",989,772.0962941892593,27865.801820020224,12919.064739614743,6,"fence-erectors","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119021","Construction managers",2018,"2018","true","true",2022,1103.9830295167558,89910.10484668644,22959.90626260431,19,"construction-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","513093","Food cooking machine operators & tenders",2018,"2018","true","true",1168,839.0628320659752,15497.436643835616,5897.712904343215,10,"food-cooking-machine-operators-tenders","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472XXX","Brickmasons, blockmasons, stonemasons, & reinforcing iron & rebar workers",2018,"2018","true","true",1393,916.3223796544006,26098.340272792535,5201.575107714749,9,"brickmasons-blockmasons-stonemasons-reinforcing-iron-rebar-workers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119041","Architectural & engineering managers",2018,"2018","true","true",3053,1356.5435054446368,226332.50900753358,73207.64557859335,32,"architectural-engineering-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537063","Machine feeders & offbearers",2018,"2018","true","true",7945,2188.316674513945,23438.385525487727,5624.430418243435,61,"machine-feeders-offbearers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472231","Solar photovoltaic installers",2018,"2018","true","true",733,664.700003914774,54166.825375170534,25246.986215933623,6,"solar-photovoltaic-installers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472211","Sheet metal workers",2018,"2018","true","true",1013,781.4082821646707,37357.37808489635,7643.24531206246,10,"sheet-metal-workers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119051","Food service managers",2018,"2018","true","true",5606,1838.2016978949623,41590.289332857654,7248.022751358908,41,"food-service-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472152","Plumbers, pipefitters, and steamfitters",2018,"2018","true","true",2141,1136.0043192474575,38403.37972909855,11238.015103002552,23,"plumbers-pipefitters-and-steamfitters","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472140","Painters & paperhangers",2018,"2018","true","true",5808,1871.0251560107517,34082.707988980714,7268.354553850889,48,"painters-paperhangers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119111","Medical & health services managers",2018,"2018","true","true",902,737.3551490314226,58558.57982261641,25197.77730630313,7,"medical-health-services-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472121","Glaziers",2018,"2018","true","true",4518,1650.217961419973,34207.430057547586,6973.881636796447,46,"glaziers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","513099","Food processing workers, all other",2018,"2018","true","true",6040,1908.0267325928705,23616.633609271525,4790.451583405733,46,"food-processing-workers-all-other","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472111","Electricians",2018,"2018","true","true",6322,1952.0584701341957,46101.106137298324,7328.799750949421,55,"electricians","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119141","Property, real estate, & community association managers",2018,"2018","true","true",3018,1348.7454509410206,101282.84824387012,33553.094508143826,27,"property-real-estate-community-association-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472070","Construction equipment operators",2018,"2018","true","true",1707,1014.3528176052495,44378.752196836555,10296.190885012124,9,"construction-equipment-operators","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119151","Social & community service managers",2018,"2018","true","true",423,504.94529277213627,106300.94089834516,99234.8170296286,5,"social-community-service-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","1191XX","Other managers",2018,"2018","true","true",61038,6064.377600401698,84417.87755168912,9253.51302877952,584,"other-managers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472061","Construction laborers",2018,"2018","true","true",5645,1844.584405430781,33389.703100088576,8102.786550664756,38,"construction-laborers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472040","Carpet, floor, & tile installers & finishers",2018,"2018","true","true",10026,2458.2386706376506,37325.48055056852,11311.715837626429,68,"carpet-floor-tile-installers-finishers","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537062","Laborers & freight, stock, & material movers, hand",2018,"2018","true","true",653089,19797.497802576756,20372.583666238446,730.9321408413155,5754,"laborers-freight-stock-material-movers-hand","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","514033","Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",2018,"2018","true","true",613,607.8607555640534,27827.941272430668,16091.580335228902,6,"grinding-lapping-polishing-and-buffing-machine-tool-setters-operators-and-tenders-metal-and-plastic","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472031","Carpenters",2018,"2018","true","true",23505,3763.749791852009,36546.24781961285,3421.5813331446584,191,"carpenters","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131011","Agents & business managers of artists, performers, & athletes",2018,"2018","true","true",1487,946.7342375004085,28793.91324815064,20464.04127751019,14,"agents-business-managers-of-artists-performers-athletes","Retail Trade","44-45","retail-trade-44-45","44-45","Retail Trade","retail-trade"
