ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,PUMS Industry,ID PUMS Industry,Slug PUMS Industry
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131070","Human resources workers",2018,"2018","true","true",72675,6617.008588235101,81636.21417268662,6269.378410845943,675,"human-resources-workers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","397010","Tour & travel guides",2018,"2018","true","true",473,533.9549807895445,48101.76109936575,49459.46077653952,5,"tour-travel-guides","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","396010","Baggage porters, bellhops, & concierges",2018,"2018","true","true",23544,3766.870453510696,43061.80419639823,5710.181732475509,178,"baggage-porters-bellhops-concierges","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","3930XX","Other entertainment attendants and related workers",2018,"2018","true","true",1521,957.4964148563134,26323.203813280736,5377.890869787814,7,"other-entertainment-attendants-and-related-workers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131081","Logisticians",2018,"2018","true","true",1650,997.2736270087644,53205.39939393939,10886.203460319744,16,"logisticians","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131082","Project management specialists",2018,"2018","true","true",92652,7470.807502135809,102389.5973859172,4700.48614213978,902,"project-management-specialists","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","393031","Ushers, lobby attendants, & ticket takers",2018,"2018","true","true",977,767.397926627193,15088.198567041965,7620.911368622669,11,"ushers-lobby-attendants-ticket-takers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","373011","Landscaping and groundskeeping workers",2018,"2018","true","true",20292,3497.0972597278856,27291.901241868716,4028.0257922792143,168,"landscaping-and-groundskeeping-workers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493050","Small engine mechanics",2018,"2018","true","true",586,594.3232435442515,52805.52218430034,25193.129770310064,7,"small-engine-mechanics","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131111","Management analysts",2018,"2018","true","true",84945,7153.527611467314,89974.18713285067,5699.77182920085,806,"management-analysts","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","37201X","Janitors & building cleaners",2018,"2018","true","true",179280,10389.152797464547,33295.241616465864,2233.790580743338,1509,"janitors-building-cleaners","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","372012","Maids & housekeeping cleaners",2018,"2018","true","true",21876,3631.0057817225193,18970.08081916255,2188.568344080224,191,"maids-housekeeping-cleaners","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131121","Meeting, convention, & event planners",2018,"2018","true","true",6104,1918.1084357213151,58329.75737221494,10716.517855548933,65,"meeting-convention-event-planners","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","535020","Ship & boat captains & operators",2018,"2018","true","true",610,606.3715129695397,77393.1393442623,55290.44796722031,6,"ship-boat-captains-operators","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","371012","Firstline supervisors of landscaping, lawn service, & groundskeeping workers",2018,"2018","true","true",1028,787.1723356649527,33963.39007782101,7498.291391938313,8,"firstline-supervisors-of-landscaping-lawn-service-groundskeeping-workers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","370000","Building & Grounds Cleaning & Maintenance Occupations","371011","Firstline supervisors of housekeeping & janitorial workers",2018,"2018","true","true",7841,2173.9477251832204,39824.5583471496,5796.076337223557,62,"firstline-supervisors-of-housekeeping-janitorial-workers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131131","Fundraisers",2018,"2018","true","true",1312,889.2825502914966,155136.65472560975,128307.23551017311,12,"fundraisers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493090","Miscellaneous vehicle & mobile equipment mechanics, installers, & repairers",2018,"2018","true","true",537,568.932995440331,25134.050279329607,10633.154537605686,7,"miscellaneous-vehicle-mobile-equipment-mechanics-installers-repairers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","359031","Hosts & hostesses, restaurant, lounge, & coffee shop",2018,"2018","true","true",655,628.3396377199589,209378.53893129772,199740.78182176204,5,"hosts-hostesses-restaurant-lounge-coffee-shop","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","359021","Dishwashers",2018,"2018","true","true",1064,800.836810390002,12655.90507518797,7206.854713081593,9,"dishwashers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131141","Compensation, benefits, & job analysis specialists",2018,"2018","true","true",17104,3210.692835222034,71454.37026426567,13346.664591929006,144,"compensation-benefits-job-analysis-specialists","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","359011","Dining room and cafeteria attendants and bartender helpers",2018,"2018","true","true",672,636.4413952184605,7203.693452380952,3240.8241189453965,6,"dining-room-and-cafeteria-attendants-and-bartender-helpers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","353041","Food servers, nonrestaurant",2018,"2018","true","true",2802,1299.5851926357304,15187.677016416845,4366.5108331697165,20,"food-servers-nonrestaurant","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131151","Training & development specialists",2018,"2018","true","true",14818,2988.464015377494,67558.48866243758,10998.058780006784,147,"training-development-specialists","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","533099","Motor vehicle operators, all other",2018,"2018","true","true",19797,3454.1858013565,19317.821942718594,3173.3749487310265,184,"motor-vehicle-operators-all-other","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","353031","Waiters & waitresses",2018,"2018","true","true",2324,1183.5577267907581,10888.089931153185,4252.306615851757,12,"waiters-waitresses","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499021","Heating, air conditioning, & refrigeration mechanics & installers",2018,"2018","true","true",6708,2010.766043474346,49739.1370005963,8012.3925861312955,63,"heating-air-conditioning-refrigeration-mechanics-installers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131161","Market research analysts & marketing specialists",2018,"2018","true","true",38408,4810.938589490847,102515.07435950844,14874.144767667989,373,"market-research-analysts-marketing-specialists","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","352021","Food preparation workers",2018,"2018","true","true",658,629.7769332513082,26444.448328267477,11180.009818873605,6,"food-preparation-workers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","352010","Cooks",2018,"2018","true","true",4040,1560.4849098639538,22346.98985148515,4459.953122936783,33,"cooks","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","351012","Firstline supervisors of food preparation & serving workers",2018,"2018","true","true",1002,777.1541385349365,42104.39121756487,8227.205032521813,8,"firstline-supervisors-of-food-preparation-serving-workers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131199","Business operations specialists, all other",2018,"2018","true","true",33944,4522.795603776866,74754.68674876267,9983.269715707032,332,"business-operations-specialists-all-other","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","350000","Food Preparation & Serving Related Occupations","350000","Food Preparation & Serving Related Occupations","351011","Chefs & head cooks",2018,"2018","true","true",2105,1126.4132523828941,45282.79002375297,13453.869930927995,20,"chefs-head-cooks","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","33909X","Lifeguards & other recreational, & all other protective service workers",2018,"2018","true","true",1038,790.991702503093,4995.875722543353,7744.543141143725,9,"lifeguards-other-recreational-all-other-protective-service-workers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499043","Maintenance workers, machinery",2018,"2018","true","true",1139,828.5809923561019,45334.09043020193,28864.63308563125,7,"maintenance-workers-machinery","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132011","Accountants & auditors",2018,"2018","true","true",294682,13314.447132959887,88877.81659551652,3779.2174125768965,2893,"accountants-auditors","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132020","Property appraisers and assessors",2018,"2018","true","true",45335,5226.677611615115,72601.1935149443,7113.76943521392,468,"property-appraisers-and-assessors","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","339030","Security guards & gaming surveillance officers",2018,"2018","true","true",29291,4201.451077948976,42392.19773992011,5671.847052874996,275,"security-guards-gaming-surveillance-officers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","339021","Private detectives & investigators",2018,"2018","true","true",23997,3802.930405441897,55564.91615618619,6288.529584507726,199,"private-detectives-investigators","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","533053","Shuttle drivers and chauffeurs",2018,"2018","true","true",4822,1704.8310947533905,34848.709871422645,18562.980808855296,43,"shuttle-drivers-and-chauffeurs","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","333050","Police officers",2018,"2018","true","true",900,736.5372334077263,43331.28555555556,11525.78423631344,8,"police-officers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","333021","Detectives & criminal investigators",2018,"2018","true","true",2088,1121.8556334746693,76613.03639846743,17567.094683424482,15,"detectives-criminal-investigators","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132031","Budget analysts",2018,"2018","true","true",2392,1200.7480003741289,116981.9995819398,18764.368340643246,22,"budget-analysts","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","533052","Bus drivers, transit and intercity",2018,"2018","true","true",2182,1146.8297818667636,26607.30751604033,12022.771350828132,23,"bus-drivers-transit-and-intercity","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","49904X","Industrial & refractory machinery mechanics",2018,"2018","true","true",4991,1734.448041912275,49732.34662392306,9008.914935920568,50,"industrial-refractory-machinery-mechanics","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","331090","Miscellaneous first-line supervisors, protective service workers",2018,"2018","true","true",2057,1113.4966552627022,92243.83762761303,55242.78437147456,21,"miscellaneous-first-line-supervisors-protective-service-workers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132041","Credit analysts",2018,"2018","true","true",21613,3609.1164238426563,92509.72576689954,18845.240460882032,203,"credit-analysts","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","31909X","Healthcare support workers, all other, including medical equipment preparers",2018,"2018","true","true",956,759.1058114695655,46621.53870292887,13267.810226242242,8,"healthcare-support-workers-all-other-including-medical-equipment-preparers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","319092","Medical assistants",2018,"2018","true","true",1023,785.2556857722057,21366.34506353861,8865.175555215677,10,"medical-assistants","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","311131","Nursing assistants",2018,"2018","true","true",6257,1941.997865038746,27306.858878056577,4643.568652395188,51,"nursing-assistants","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132051","Financial analysts",2018,"2018","true","true",104131,7919.786664793544,148524.53470148178,12322.877234788075,976,"financial-analysts","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","311122","Personal care aides",2018,"2018","true","true",3625,1478.1669882415138,23010.017931034483,6544.254097713555,37,"personal-care-aides","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"310000-390000","Service Occupations","310000","Healthcare Support Occupations","310000","Healthcare Support Occupations","311121","Home health aides",2018,"2018","true","true",467,530.5575763630799,26093.865096359743,8835.053336787698,5,"home-health-aides","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","299000","Other healthcare practitioners & technical Occupations",2018,"2018","true","true",979,768.1829835118675,101696.72829417774,92182.74138339811,14,"other-healthcare-practitioners-technical-occupations","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132052","Personal financial advisors",2018,"2018","true","true",303481,13511.36669960445,152052.14285902577,6898.831860382998,3122,"personal-financial-advisors","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499071","Maintenance & repair workers, general",2018,"2018","true","true",55890,5803.10758774361,37315.33984612632,2182.6905974916567,497,"maintenance-repair-workers-general","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292072","Medical records specialists",2018,"2018","true","true",6154,1925.948040210913,47819.79249268768,15902.43486195803,52,"medical-records-specialists","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132053","Insurance underwriters",2018,"2018","true","true",103989,7914.388608170997,79439.13336025926,4655.030088905246,1003,"insurance-underwriters","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","533030","Driver/sales workers & truck drivers",2018,"2018","true","true",39349,4869.500890906676,30790.196548832246,3537.7245147906815,360,"driversales-workers-truck-drivers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292061","Licensed practical & licensed vocational nurses",2018,"2018","true","true",5895,1884.9858791205768,46107.01662425785,7603.098028696732,61,"licensed-practical-licensed-vocational-nurses","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292052","Pharmacy technicians",2018,"2018","true","true",2237,1161.1932472558838,41011.54447921323,8251.201939021386,16,"pharmacy-technicians","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132061","Financial examiners",2018,"2018","true","true",7880,2179.3471856492006,88062.18464467005,14792.726063085913,90,"financial-examiners","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","292010","Clinical laboratory technologists & technicians",2018,"2018","true","true",963,761.8798778877526,47320.992731048806,17415.331117617105,5,"clinical-laboratory-technologists-technicians","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291210","Physicians",2018,"2018","true","true",817,701.7535208687052,286689.0930232558,151328.22666991787,10,"physicians","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","2911XX","Nurse practitioners & nurse midwives",2018,"2018","true","true",2635,1260.2631602717263,115902.91119544592,15545.646043785417,25,"nurse-practitioners-nurse-midwives","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132070","Credit counselors & loan officers",2018,"2018","true","true",285973,13116.607490879209,85427.3661989069,3940.813052033015,2790,"credit-counselors-loan-officers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291141","Registered nurses",2018,"2018","true","true",52014,5598.340711248931,76911.87128465413,3044.8641339166597,546,"registered-nurses","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","4990XX","Miscellaneous installation, maintenance, & repair workers, including wind turbine service technicians",2018,"2018","true","true",10000,2455.049392016714,34680.7425,4127.36319755471,90,"miscellaneous-installation-maintenance-repair-workers-including-wind-turbine-service-technicians","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132081","Tax examiners & collectors, & revenue agents",2018,"2018","true","true",685,642.5679343992394,46073.73138686131,32974.16050459926,7,"tax-examiners-collectors-revenue-agents","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291126","Respiratory therapists",2018,"2018","true","true",1098,813.5314258531987,45547.65938069217,14854.94982238389,6,"respiratory-therapists","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291123","Physical therapists",2018,"2018","true","true",346,456.68032925471346,78617.5028901734,30215.53004593396,5,"physical-therapists","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132082","Tax preparers",2018,"2018","true","true",3626,1478.3708543399596,79465.25041367898,34134.69131403975,39,"tax-preparers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291051","Pharmacists",2018,"2018","true","true",3128,1373.1044910434705,121561.60038363171,29840.305468669863,34,"pharmacists","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291031","Dietitians & nutritionists",2018,"2018","true","true",1053,796.6864207488666,50720.27445394112,14960.8559617816,7,"dietitians-nutritionists","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","511011","Firstline supervisors of production & operating workers",2018,"2018","true","true",3280,1406.0699167647833,63181.425,22794.284321160092,31,"firstline-supervisors-of-production-operating-workers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","1320XX","Other financial specialists",2018,"2018","true","true",29773,4235.871824029627,137982.07392604038,21753.25144738927,295,"other-financial-specialists","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","2740XX","Broadcast & sound engineering technicians & radio operators, & media & communication equipment workers, all other",2018,"2018","true","true",1685,1007.795149786395,42978.099703264095,13809.347755981586,20,"broadcast-sound-engineering-technicians-radio-operators-media-communication-equipment-workers-all-other","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","274021","Photographers",2018,"2018","true","true",1351,902.4028763327735,21563.143597335307,12786.383510957467,10,"photographers","Finance & Insurance, and Real Estate, Rental & Leasing","52-53","finance-insurance-and-real-estate-rental-leasing"
