ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,PUMS Industry,ID PUMS Industry,Slug PUMS Industry,ID Industry Sector,Industry Sector,Slug Industry Sector
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","251000","Postsecondary teachers",2017,"2017","true","true",841,711.9861085235705,53219.0820451843,22581.417343587276,10,"postsecondary-teachers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","5360XX","Miscellaneous transportation workers, including bridge & lock tenders & traffic technicians",2017,"2017","true","true",665,633.1179165069277,48819.9037593985,13490.585520352754,5,"miscellaneous-transportation-workers-including-bridge-lock-tenders-traffic-technicians","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499021","Heating, air conditioning, & refrigeration mechanics & installers",2017,"2017","true","true",580,591.2728026735533,36454.760344827584,23258.75802542103,8,"heating-air-conditioning-refrigeration-mechanics-installers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","253000","Other teachers & instructors",2017,"2017","true","true",18648,3352.4589928760774,57215.28962891463,4649.170535453292,186,"other-teachers-instructors","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","536051","Transportation inspectors",2017,"2017","true","true",949,756.3215409504076,28555.594309799788,14117.013909488947,6,"transportation-inspectors","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","271010","Artists & related workers",2017,"2017","true","true",795,692.2407389435662,14156.646540880503,,6,"artists-related-workers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","150000","Computer & mathematical occupations","151121","Computer systems analysts (Legacy)",2017,"2017","true","true",3111,1369.368050637958,72439.42301510768,35768.78017144276,31,"computer-systems-analysts-legacy","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493040","Heavy vehicle & mobile equipment service technicians & mechanics",2017,"2017","true","true",852,716.6272256165659,35257.26643192488,13960.311310576524,8,"heavy-vehicle-mobile-equipment-service-technicians-mechanics","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","272040","Musicians, singers, & related workers",2017,"2017","true","true",2130,1133.082231542288,47513.49201877934,9011.446343606247,24,"musicians-singers-related-workers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","519080","Medical, dental, & ophthalmic laboratory technicians",2017,"2017","true","true",1167,838.7035304498804,32547.116538131962,29598.808897508123,7,"medical-dental-ophthalmic-laboratory-technicians","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119111","Medical & health services managers",2017,"2017","true","true",1299,884.8658298292734,65049.50192455735,27930.496881248077,16,"medical-health-services-managers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","150000","Computer & mathematical occupations","151122","Information security analysts (Legacy)",2017,"2017","true","true",1258,870.789592710111,60528.34340222576,19153.588830181703,16,"information-security-analysts-legacy","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","519061","Inspectors, testers, sorters, samplers, & weighers",2017,"2017","true","true",1658,999.6882427690712,45954.1507840772,17972.552376702315,19,"inspectors-testers-sorters-samplers-weighers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493031","Bus & truck mechanics & diesel engine specialists",2017,"2017","true","true",6521,1982.541433798744,36680.31099524613,6479.648917428558,66,"bus-truck-mechanics-diesel-engine-specialists","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","273090","Miscellaneous media & communication workers",2017,"2017","true","true",2246,1163.526644329472,42749.92876224399,8907.345611272909,20,"miscellaneous-media-communication-workers","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","150000","Computer & mathematical occupations","15113X","Software developers, applications & systems software",2017,"2017","true","true",719,658.3216637414848,57338.21418636996,25677.883470053785,6,"software-developers-applications-systems-software","Active Duty Military","928110","active-duty-military-928110","928110","Active Duty Military","active-duty-military"
