ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,PUMS Industry,ID PUMS Industry,Slug PUMS Industry
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","332020","Fire inspectors",2018,"2018","true","true",1740,1024.1105864320796,33526.61896551724,13307.339117283775,17,"fire-inspectors","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","5371XX","Miscellaneous material moving workers, including mine shuttle car operators, & tank car, truck, & ship loaders",2018,"2018","true","true",3103,1367.6064472806015,43145.591685465675,21435.461569769566,35,"miscellaneous-material-moving-workers-including-mine-shuttle-car-operators-tank-car-truck-ship-loaders","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","111021","General & operations managers",2018,"2018","true","true",21212,3575.4833242521177,109671.4442296813,15878.868667580538,237,"general-operations-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499096","Riggers",2018,"2018","true","true",3255,1400.7012860676555,57477.92534562212,12853.151988982854,22,"riggers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","511011","Firstline supervisors of production & operating workers",2018,"2018","true","true",3267,1403.2807923147145,70182.35047444138,31016.66092454879,38,"firstline-supervisors-of-production-operating-workers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","1110XX","Chief executives & legislators",2018,"2018","true","true",16231,3127.6908670037487,180116.9337687142,30443.01835178321,190,"chief-executives-legislators","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499071","Maintenance & repair workers, general",2018,"2018","true","true",11458,2627.9223292524434,46793.98533775528,6103.524116060766,146,"maintenance-repair-workers-general","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112021","Marketing managers",2018,"2018","true","true",1687,1008.3930636813603,112925.18316538233,43246.47421058491,21,"marketing-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112022","Sales managers",2018,"2018","true","true",4156,1582.7287514932318,116885.70283926853,35353.778704071854,53,"sales-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","5370XX","Conveyor operators & tenders, & hoist & winch operators",2018,"2018","true","true",2021,1103.7100066106213,59219.80653142009,21430.826155068335,17,"conveyor-operators-tenders-hoist-winch-operators","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499060","Precision instrument & equipment repairers",2018,"2018","true","true",504,551.1747259563309,90428.95833333333,23430.327042009743,6,"precision-instrument-equipment-repairers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113012","Administrative services managers",2018,"2018","true","true",335,449.3623432970631,76735.29253731343,34000.42355259278,5,"administrative-services-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113013","Facilities managers",2018,"2018","true","true",952,757.5160694677188,66738.40336134454,25868.294232189324,12,"facilities-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","49904X","Industrial & refractory machinery mechanics",2018,"2018","true","true",9432,2384.3112887391558,70354.48558100084,16137.454694990929,98,"industrial-refractory-machinery-mechanics","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499044","Millwrights",2018,"2018","true","true",1124,823.1069746507538,81364.49021352314,29445.698101610655,19,"millwrights","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113021","Computer & information systems managers",2018,"2018","true","true",3493,1451.005230915097,129611.71085027198,41395.85494152093,36,"computer-information-systems-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","5120XX","Other assemblers and fabricators",2018,"2018","true","true",2522,1232.944809716852,38702.307295796985,9481.898501236665,21,"other-assemblers-and-fabricators","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113031","Financial managers",2018,"2018","true","true",7208,2084.354951388534,135815.35155382907,31403.06096481872,67,"financial-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499043","Maintenance workers, machinery",2018,"2018","true","true",1505,952.4470098444352,72185.95548172758,13524.001407383994,17,"maintenance-workers-machinery","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113051","Industrial production managers",2018,"2018","true","true",5177,1766.4702261661182,86510.48000772648,13925.182227317906,46,"industrial-production-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537081","Refuse & recyclable material collectors",2018,"2018","true","true",665,633.1179335629934,20116.601503759397,7139.516396105544,6,"refuse-recyclable-material-collectors","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499021","Heating, air conditioning, & refrigeration mechanics & installers",2018,"2018","true","true",1445,933.2684480083761,41764.83598615917,7622.638864579658,5,"heating-air-conditioning-refrigeration-mechanics-installers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113061","Purchasing managers",2018,"2018","true","true",3226,1394.4477779939639,144279.01921884686,44238.36339782178,31,"purchasing-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499010","Control & valve installers & repairers",2018,"2018","true","true",743,669.2187283570825,65912.66487213997,10210.386360141667,9,"control-valve-installers-repairers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493090","Miscellaneous vehicle & mobile equipment mechanics, installers, & repairers",2018,"2018","true","true",489,542.9107961295267,33179.8609406953,21544.23644818486,6,"miscellaneous-vehicle-mobile-equipment-mechanics-installers-repairers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113071","Transportation, storage, & distribution managers",2018,"2018","true","true",2712,1278.5439521202522,73462.15892330384,16708.610838154687,25,"transportation-storage-distribution-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113111","Compensation & benefits managers",2018,"2018","true","true",356,463.23273363736007,23580.120786516854,26633.502188649607,5,"compensation-benefits-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493040","Heavy vehicle & mobile equipment service technicians & mechanics",2018,"2018","true","true",32070,4396.202150673232,60792.66354848768,4859.24448795609,350,"heavy-vehicle-mobile-equipment-service-technicians-mechanics","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113121","Human resources managers",2018,"2018","true","true",5291,1785.812894602493,92301.52466452467,35053.19761646668,63,"human-resources-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493031","Bus & truck mechanics & diesel engine specialists",2018,"2018","true","true",7475,2122.6065497412787,54967.55424749164,6911.401305672611,73,"bus-truck-mechanics-diesel-engine-specialists","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113131","Training & development managers",2018,"2018","true","true",235,376.3642364857145,92166.82553191489,97406.43427784988,5,"training-development-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537070","Pumping station operators",2018,"2018","true","true",9890,2441.5101803271723,65830.35824064713,11355.888741903516,124,"pumping-station-operators","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","513011","Bakers",2018,"2018","true","true",366,469.69373754793537,8858.644808743169,11463.657409747068,5,"bakers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119013","Farmers, ranchers, & other agricultural managers",2018,"2018","true","true",256489,12423.280189334884,54300.32422832948,3118.831298023913,3450,"farmers-ranchers-other-agricultural-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","493023","Automotive service technicians & mechanics",2018,"2018","true","true",291,418.81365259222815,60208.25085910653,41487.85280056605,6,"automotive-service-technicians-mechanics","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","492020","Radio & telecommunications equipment installers & repairers",2018,"2018","true","true",717,657.4054423563899,77094.2789400279,17616.565327256234,10,"radio-telecommunications-equipment-installers-repairers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119021","Construction managers",2018,"2018","true","true",1009,779.8640059452366,125703.35183349851,81830.74642899401,9,"construction-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","491011","Firstline supervisors of mechanics, installers, & repairers",2018,"2018","true","true",6978,2050.8320974970025,101524.0219260533,25394.21595431737,70,"firstline-supervisors-of-mechanics-installers-repairers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119041","Architectural & engineering managers",2018,"2018","true","true",4624,1669.4636032424125,180788.19074394464,40593.413084351676,38,"architectural-engineering-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","4750YY","Derrick, rotary drill, & service unit operators, & roustabouts, oil, gas, & mining",2018,"2018","true","true",36299,4677.0214439401925,69182.28904377531,7812.539363709426,329,"derrick-rotary-drill-service-unit-operators-roustabouts-oil-gas-mining","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119141","Property, real estate, & community association managers",2018,"2018","true","true",4763,1694.369524209545,108789.4765903842,34594.51705860553,55,"property-real-estate-community-association-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","1191XX","Other managers",2018,"2018","true","true",41633,5008.793586904184,120603.69807604545,12374.634916689953,449,"other-managers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537065","Stockers and order fillers",2018,"2018","true","true",6594,1993.6074712788024,30255.54261449803,8273.019736853592,69,"stockers-and-order-fillers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","513020","Butchers & other meat, poultry, & fish processing workers",2018,"2018","true","true",2911,1324.6209921339996,22130.166952937136,5024.971828991318,18,"butchers-other-meat-poultry-fish-processing-workers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537064","Packers & packagers, hand",2018,"2018","true","true",13727,2876.356003154103,20952.746193632986,2226.7969528454255,112,"packers-packagers-hand","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","4750XX","Miscellaneous extraction workers, including roof bolters & helpers",2018,"2018","true","true",79912,6938.485125484211,58887.10730553609,3446.640572880856,739,"miscellaneous-extraction-workers-including-roof-bolters-helpers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","475040","Mining machine operators",2018,"2018","true","true",45595,5241.639340600184,66858.91235881127,3593.079092811204,459,"mining-machine-operators","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131022","Wholesale & retail buyers, except farm products",2018,"2018","true","true",737,666.511170028597,17552.56037991859,13969.975575331493,8,"wholesale-retail-buyers-except-farm-products","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","513099","Food processing workers, all other",2018,"2018","true","true",505,551.7212534729822,17032.067326732675,13965.892684248593,5,"food-processing-workers-all-other","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","475032","Explosives workers, ordnance handling experts, and blasters",2018,"2018","true","true",1544,964.708631053475,50321.459844559584,13352.276251136116,18,"explosives-workers-ordnance-handling-experts-and-blasters","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131023","Purchasing agents, except wholesale, retail, & farm products",2018,"2018","true","true",5421,1807.6177137542898,73264.61095738794,13083.978312416002,51,"purchasing-agents-except-wholesale-retail-farm-products","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","475020","Surface mining machine operators and earth drillers",2018,"2018","true","true",11320,2612.0502648695046,63662.201855123676,9215.494484702112,131,"surface-mining-machine-operators-and-earth-drillers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131041","Compliance officers",2018,"2018","true","true",3428,1437.441523817963,122426.33138856477,25777.58185459942,39,"compliance-officers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537063","Machine feeders & offbearers",2018,"2018","true","true",998,775.6013918377146,38028.59619238477,19705.53007735624,7,"machine-feeders-offbearers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","474051","Highway maintenance workers",2018,"2018","true","true",488,542.3553903338843,76094.37909836066,55982.74153708951,6,"highway-maintenance-workers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131070","Human resources workers",2018,"2018","true","true",9061,2336.9513046323996,82452.72387153735,21631.166841747552,75,"human-resources-workers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472221","Structural iron & steel workers",2018,"2018","true","true",386,482.3561835717895,81743.2797927461,51608.61597692728,5,"structural-iron-steel-workers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472211","Sheet metal workers",2018,"2018","true","true",611,606.868333237952,37164.574468085106,10646.48719419428,5,"sheet-metal-workers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131081","Logisticians",2018,"2018","true","true",3349,1420.7820714204838,53404.88384592416,11086.34739982608,26,"logisticians","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131082","Project management specialists",2018,"2018","true","true",6106,1918.4226351011898,118989.62135604324,27053.317228078315,63,"project-management-specialists","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472152","Plumbers, pipefitters, and steamfitters",2018,"2018","true","true",3623,1477.7591716626387,67316.67540712118,11691.915086937992,30,"plumbers-pipefitters-and-steamfitters","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131111","Management analysts",2018,"2018","true","true",4823,1705.0078562343995,76143.60501762388,27715.67236359331,45,"management-analysts","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537062","Laborers & freight, stock, & material movers, hand",2018,"2018","true","true",20284,3496.4079304579427,38019.92210609347,4364.787688853933,196,"laborers-freight-stock-material-movers-hand","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472151","Pipelayers",2018,"2018","true","true",1923,1076.6179286340846,56738.17368694748,14460.194469895336,16,"pipelayers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131151","Training & development specialists",2018,"2018","true","true",1757,1029.1012067480638,110301.87421741604,67972.25730100257,18,"training-development-specialists","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472140","Painters & paperhangers",2018,"2018","true","true",1436,930.3575640404227,35606.90250696379,14709.63160416758,8,"painters-paperhangers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472111","Electricians",2018,"2018","true","true",11861,2673.733907690704,70540.44785431246,6451.770796668589,122,"electricians","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131161","Market research analysts & marketing specialists",2018,"2018","true","true",1331,895.6985129490779,119980.97971450037,80159.01316677361,14,"market-research-analysts-marketing-specialists","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","514041","Machinists",2018,"2018","true","true",2447,1214.4739092159348,57458.210870453615,12975.161980558207,28,"machinists","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131199","Business operations specialists, all other",2018,"2018","true","true",1611,985.4173147422715,66020.5946617008,42082.223195874045,16,"business-operations-specialists-all-other","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472070","Construction equipment operators",2018,"2018","true","true",29544,4219.553437968444,51125.4760357433,3969.00031396384,317,"construction-equipment-operators","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132011","Accountants & auditors",2018,"2018","true","true",24981,3880.1041428022254,95140.70733757656,12195.136134238322,284,"accountants-auditors","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132031","Budget analysts",2018,"2018","true","true",336,450.03253208729825,79880.89285714286,17873.760316404656,5,"budget-analysts","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537061","Cleaners of vehicles & equipment",2018,"2018","true","true",6096,1916.8511230999247,42318.75508530184,26254.080350005584,47,"cleaners-of-vehicles-equipment","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"450000-490000","Natural resources, construction, & maintenance occupations","470000","Construction & Extraction Occupations","470000","Construction & Extraction Occupations","472061","Construction laborers",2018,"2018","true","true",2538,1236.849566641426,28929.150512214343,11575.556439888214,32,"construction-laborers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132051","Financial analysts",2018,"2018","true","true",1874,1062.8129317984221,199115.72518676627,102803.44288623397,14,"financial-analysts","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","132082","Tax preparers",2018,"2018","true","true",588,595.3365791617562,97250.42346938775,10571.65699114435,5,"tax-preparers","Agriculture, Forestry, Fishing and Hunting, and Mining","11-21","agriculture-forestry-fishing-and-hunting-and-mining"
