ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,PUMS Industry,ID PUMS Industry,Slug PUMS Industry,ID Industry Sector,Industry Sector,Slug Industry Sector
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","250000","Education, Training, & Library Occupations","2530XX","Other teachers and instructors",2018,"2018","true","true",33992,4525.991575970011,27301.591756883972,3526.2016079533255,363,"other-teachers-and-instructors","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","5371XX","Miscellaneous material moving workers, including mine shuttle car operators, & tank car, truck, & ship loaders",2018,"2018","true","true",602,602.3821995065566,27526.99169435216,16204.568813777812,6,"miscellaneous-material-moving-workers-including-mine-shuttle-car-operators-tank-car-truck-ship-loaders","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","111021","General & operations managers",2018,"2018","true","true",31828,4379.587430619181,67127.84095764735,5961.569425031504,333,"general-operations-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537081","Refuse & recyclable material collectors",2018,"2018","true","true",357,463.8828836110333,12495.148459383754,32525.52834240721,6,"refuse-recyclable-material-collectors","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","414010","Sales representatives, wholesale & manufacturing",2018,"2018","true","true",761,677.2764608895825,63849.07358738502,41152.671084441026,10,"sales-representatives-wholesale-manufacturing","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","1110XX","Chief executives & legislators",2018,"2018","true","true",60189,6022.0711876115865,132483.7654554819,11375.385199976356,663,"chief-executives-legislators","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537065","Stockers and order fillers",2018,"2018","true","true",10914,2564.7845037132647,26552.721183800622,4297.992038336843,93,"stockers-and-order-fillers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537064","Packers & packagers, hand",2018,"2018","true","true",4923,1722.5923973472904,20867.473491773308,3612.3139041403765,32,"packers-packagers-hand","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","419091","Doortodoor sales workers, news & street vendors, & related workers",2018,"2018","true","true",766,679.4977623486475,5123.812010443864,1781.5873897726765,8,"doortodoor-sales-workers-news-street-vendors-related-workers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112011","Advertising & promotions managers",2018,"2018","true","true",1692,1009.8862995945705,56266.9414893617,22978.419495473998,15,"advertising-promotions-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","419099","Other Sales Workers",2018,"2018","true","true",22702,3698.910668378389,48713.779270548854,8749.094022921598,223,"other-sales-workers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","413091","Sales representatives of services, except advertising, insurance, financial services, and travel",2018,"2018","true","true",24715,3859.3944362203065,47818.310378312766,8260.783149681178,218,"sales-representatives-of-services-except-advertising-insurance-financial-services-and-travel","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","413041","Travel agents",2018,"2018","true","true",755,674.6012442435789,26123.94834437086,22681.971209100877,5,"travel-agents","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112021","Marketing managers",2018,"2018","true","true",16272,3131.6382672042155,61621.7691740413,7613.030177414963,173,"marketing-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112022","Sales managers",2018,"2018","true","true",9244,2360.430949709509,86038.3927953267,11892.011423710013,87,"sales-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","112030","Public relations and fundraising managers",2018,"2018","true","true",13589,2861.8625402579105,62890.69769666642,8787.978256515366,144,"public-relations-and-fundraising-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537062","Laborers & freight, stock, & material movers, hand",2018,"2018","true","true",34887,4585.1747765055725,29777.22796457133,3158.5314660467734,276,"laborers-freight-stock-material-movers-hand","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","413021","Insurance sales agents",2018,"2018","true","true",428,507.92082737528494,70760.56775700934,35415.549659574135,5,"insurance-sales-agents","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","413011","Advertising sales agents",2018,"2018","true","true",836,709.8665027554063,105859.18660287082,128331.01929495345,8,"advertising-sales-agents","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537061","Cleaners of vehicles & equipment",2018,"2018","true","true",120979,8535.991421042658,19679.478636788204,1191.479917901861,928,"cleaners-of-vehicles-equipment","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","412031","Retail salespersons",2018,"2018","true","true",7009,2055.382281504115,29849.755171921814,8780.054822981228,51,"retail-salespersons","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113012","Administrative services managers",2018,"2018","true","true",1970,1089.6951311274836,47927.40862944163,19534.238367753376,25,"administrative-services-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113013","Facilities managers",2018,"2018","true","true",10787,2549.819453262843,51304.127468248815,7796.892184142241,113,"facilities-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","412022","Parts salespersons",2018,"2018","true","true",1992,1095.76274936508,46241.67469879518,16579.07045228958,20,"parts-salespersons","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","431011","Firstline supervisors of office & administrative support workers",2018,"2018","true","true",36666,4700.599657464029,41674.06720122184,4542.227877963279,372,"firstline-supervisors-of-office-administrative-support-workers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113021","Computer & information systems managers",2018,"2018","true","true",10407,2504.507981284219,83786.7355626021,13171.191988601962,114,"computer-information-systems-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537051","Industrial truck & tractor operators",2018,"2018","true","true",2448,1214.7220354878727,43078.552696078434,21943.31147459298,22,"industrial-truck-tractor-operators","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","412021","Counter & rental clerks",2018,"2018","true","true",26541,3999.4000476180663,27897.71557213368,4394.04342019686,219,"counter-rental-clerks","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","432021","Telephone operators",2018,"2018","true","true",1118,820.9071467228679,13926.550089445438,2821.7951660387344,6,"telephone-operators","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113031","Financial managers",2018,"2018","true","true",16566,3159.7994922579796,81829.18362911989,12713.558317477142,176,"financial-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","412010","Cashiers",2018,"2018","true","true",30634,4296.671137663308,17682.005712606908,2014.0954125915277,281,"cashiers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113051","Industrial production managers",2018,"2018","true","true",4631,1670.7267373327506,61475.672640898294,12058.813984268518,40,"industrial-production-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","536051","Transportation inspectors",2018,"2018","true","true",3513,1455.153241619524,37133.16424708226,6326.5055884009425,29,"transportation-inspectors","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","433011","Bill & account collectors",2018,"2018","true","true",1373,909.7206082717322,29860.90458849235,14474.359278829126,14,"bill-account-collectors","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113061","Purchasing managers",2018,"2018","true","true",1663,1001.1945292397315,59173.638003607935,23435.813872425835,17,"purchasing-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","411012","Firstline supervisors of nonretail sales workers",2018,"2018","true","true",167288,10036.078372140915,56177.91262971642,3350.2165380925353,1568,"firstline-supervisors-of-nonretail-sales-workers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","411011","Firstline supervisors of retail sales workers",2018,"2018","true","true",13855,2889.7342105755683,52204.16542764345,6490.319346500137,143,"firstline-supervisors-of-retail-sales-workers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113071","Transportation, storage, & distribution managers",2018,"2018","true","true",3623,1477.7591716626387,42565.342257797405,6547.575789142956,32,"transportation-storage-distribution-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","433021","Billing & posting clerks",2018,"2018","true","true",5241,1777.3551879648637,32764.59339820645,4467.950098041565,55,"billing-posting-clerks","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113111","Compensation & benefits managers",2018,"2018","true","true",749,671.9153761483428,87560.52736982644,50170.532057741395,8,"compensation-benefits-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","536030","Transportation service attendants",2018,"2018","true","true",28537,4147.032744278136,21657.99828293093,2482.749579306204,245,"transportation-service-attendants","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","399099","Personal care & service workers, all other ",2018,"2018","true","true",53793,5693.240065597394,29372.591043444314,4572.543097141003,469,"personal-care-service-workers-all-other-","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113121","Human resources managers",2018,"2018","true","true",13726,2876.251240850532,71137.46014862305,11367.366709191094,144,"human-resources-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","536021","Parking lot attendants",2018,"2018","true","true",44970,5205.600999493151,23747.208783633534,1841.4144069043757,344,"parking-lot-attendants","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","433031","Bookkeeping, accounting, & auditing clerks",2018,"2018","true","true",63307,6176.019483413126,30907.051526687414,2536.7205143126052,691,"bookkeeping-accounting-auditing-clerks","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","399041","Residential advisors",2018,"2018","true","true",705,651.8809550920885,25751.77588652482,14506.898173952113,8,"residential-advisors","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113131","Training & development managers",2018,"2018","true","true",2916,1325.7580815073904,66425.74211248285,17418.841896104517,28,"training-development-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","399032","Recreation workers",2018,"2018","true","true",9639,2410.3313442139092,25588.054984956947,10600.400898920225,89,"recreation-workers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","5350XX","Sailors & marine oilers, & ship engineers",2018,"2018","true","true",855,717.8878021709722,99490.86666666667,38512.647558916746,6,"sailors-marine-oilers-ship-engineers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","535020","Ship & boat captains & operators",2018,"2018","true","true",583,592.7999921979509,238053.46826758148,165907.59146961666,8,"ship-boat-captains-operators","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","399031","Exercise trainers and group fitness instructors",2018,"2018","true","true",1906,1071.8485837669484,19806.63168940189,9627.407891803467,21,"exercise-trainers-and-group-fitness-instructors","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119021","Construction managers",2018,"2018","true","true",373,474.16405991703056,71632.47989276139,80709.89945285008,5,"construction-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","533099","Motor vehicle operators, all other",2018,"2018","true","true",7235,2088.2549418180192,23976.47228749136,6652.598674428842,64,"motor-vehicle-operators-all-other","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","433051","Payroll & timekeeping clerks",2018,"2018","true","true",3635,1480.204385587639,41745.255020632736,10396.50944796367,35,"payroll-timekeeping-clerks","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119030","Education administrators",2018,"2018","true","true",4987,1733.7528955222072,75615.35271706436,36685.13545518867,49,"education-administrators","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","433061","Procurement clerks",2018,"2018","true","true",858,719.1461443915273,44265.84498834499,22332.642848613727,8,"procurement-clerks","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","533054","Taxi drivers",2018,"2018","true","true",939,752.3262076515854,16546.713525026626,6880.279009944272,9,"taxi-drivers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","399011","Childcare workers",2018,"2018","true","true",179003,10381.133343469259,15156.636291011882,1135.6578781594937,1630,"childcare-workers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119051","Food service managers",2018,"2018","true","true",723,660.1503489496846,53997.51037344398,29699.141770240636,10,"food-service-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","533053","Shuttle drivers and chauffeurs",2018,"2018","true","true",7685,2152.2143978037434,33531.605204944695,8290.941145751884,64,"shuttle-drivers-and-chauffeurs","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","533052","Bus drivers, transit and intercity",2018,"2018","true","true",2070,1117.0096494077834,33008.80483091788,9797.651307644137,18,"bus-drivers-transit-and-intercity","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","4330XX","Other financial clerks",2018,"2018","true","true",3311,1412.6986820269462,47175.929930534585,11662.306709686061,37,"other-financial-clerks","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119081","Lodging managers",2018,"2018","true","true",742,668.7682298840151,44820.667115902965,17244.216036439702,6,"lodging-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","397010","Tour & travel guides",2018,"2018","true","true",2193,1149.7168313576747,14431.48107615139,4939.697744452952,17,"tour-travel-guides","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","396010","Baggage porters, bellhops, & concierges",2018,"2018","true","true",2792,1297.2641318420824,35988.74749283668,7124.139411239315,28,"baggage-porters-bellhops-concierges","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119111","Medical & health services managers",2018,"2018","true","true",2799,1298.8893099323348,66093.63058235084,14426.895838389055,24,"medical-health-services-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434051","Customer service representatives",2018,"2018","true","true",72153,6593.213408079232,27234.785830111014,2729.130469136691,651,"customer-service-representatives","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","533030","Driver/sales workers & truck drivers",2018,"2018","true","true",48213,5389.975604742783,34618.221247381414,2599.353958000149,426,"driversales-workers-truck-drivers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","39509X","Other personal appearance workers",2018,"2018","true","true",12227,2714.669448011844,24291.751942422507,4808.22052660011,97,"other-personal-appearance-workers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","395094","Skincare specialists",2018,"2018","true","true",33736,4508.920189945101,27180.55018377994,3448.7167090768985,268,"skincare-specialists","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119141","Property, real estate, & community association managers",2018,"2018","true","true",7851,2175.333480150119,57235.599796204304,12548.032655419347,83,"property-real-estate-community-association-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","395092","Manicurists and pedicurists",2018,"2018","true","true",196107,10865.164081274213,22097.521373535878,1254.1759497153366,1627,"manicurists-and-pedicurists","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"410000-430000","Sales & Office Occupations","430000","Office & Administrative Support Occupations","430000","Office & Administrative Support Occupations","434061","Eligibility interviewers, government programs",2018,"2018","true","true",520,559.8551469600163,33940.696153846155,6273.732694262575,7,"eligibility-interviewers-government-programs","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119151","Social & community service managers",2018,"2018","true","true",202568,11042.458219379785,72066.7520635046,3984.871657991552,2067,"social-community-service-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","1191XX","Other managers",2018,"2018","true","true",76480,6787.933648906135,69969.2267128661,7322.341355376213,787,"other-managers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","532010","Aircraft pilots & flight engineers",2018,"2018","true","true",773,682.5954402752315,123996.25614489004,57640.445425340215,7,"aircraft-pilots-flight-engineers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"310000-390000","Service Occupations","390000","Personal Care & Service Occupations","390000","Personal Care & Service Occupations","395012","Hairdressers, hairstylists, & cosmetologists",2018,"2018","true","true",564883,18417.55637471092,26666.26261721454,884.4277004895604,4866,"hairdressers-hairstylists-cosmetologists","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","531000-536000","Transportation Occupations","531000","Supervisors of transportation & material moving workers",2018,"2018","true","true",4077,1567.614214218427,42557.95168015698,11719.418373564107,34,"supervisors-of-transportation-material-moving-workers","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","130000","Business & financial operations occupations","131011","Agents & business managers of artists, performers, & athletes",2018,"2018","true","true",716,656.9468428636219,65613.02653631284,23284.542867935932,8,"agents-business-managers-of-artists-performers-athletes","Other Services, Except Public Administration","81","other-services-except-public-administration-81","81","Other Services, Except Public Administration","other-services-except-public-administration"
